experience,test_score,form_time,follow_ups,is_referred,resume_score,timezone_diff,past_startups,email_response_delay,final_ctc_expectation,dropout
0.7626265032331548,1.1492912956324304,0.6461430717588582,0,0,1.6993167403323564,10,0,-1.0476276475224953,-0.12748839303459433,0
0.2714816422115673,1.3569945418310625,2.457670737112751,2,0,0.8524645077416265,6,1,-0.8983340128641104,-0.36907064482890495,0
0.3559796828174317,-0.7200379201552572,-0.9647888804120331,1,1,-0.08959596401610812,2,2,-0.6694171063879203,-1.3657555370483643,0
0.5355380191048941,-0.9277411663538895,1.1856896586103527,0,1,0.6069274698898767,3,2,-0.6519995156777756,-1.014133201976017,0
-0.9431776914977359,0.3877127262374466,2.457670737112751,2,0,-0.7209769184920368,12,0,0.20643888360793708,-1.071050486430174,0
-0.5523742536956123,-0.6508035047557132,-0.6595596684217591,1,0,0.035678034887845975,5,1,0.0820275213926164,-0.8534999769609519,0
-0.8903664161190704,0.5261815570365347,-0.3527888947547664,1,0,-1.006601635993052,2,1,-0.2837418835204263,-0.5499411265387816,0
1.079494155505147,0.11077506463927048,0.018727469334405705,1,1,1.5339550617791369,11,1,-0.8361283317564501,-0.5208500700399903,0
0.007425265318240445,-1.6893197357488732,0.27308514599296757,2,0,-0.3050672421309092,6,1,-0.5325646079510676,-0.8332627202661406,0
-0.599904401536411,1.4954633726301505,0.08038993640314801,2,0,-1.006601635993052,12,3,-0.15684229406079928,-1.0723153149735996,0
-0.9537399465734688,1.772401034228326,-0.6025218863831725,2,0,-0.5756590797634501,5,0,-0.3459475646280866,0.13433111545452742,0
-0.6315911667636103,-0.7200379201552572,0.4719466022896612,0,0,0.015634195063213306,8,3,-0.9630279212160772,-0.14519599264255434,0
-0.6051855290742776,-0.5123346739566251,-0.5840231462625498,2,1,0.6820918692322491,11,2,0.17160370218764737,-0.11610493614376295,0
0.36126081035529833,0.1800094800388145,0.1620927052692314,1,0,-0.29504532221859286,4,0,-1.0376747385452696,2.4317340610194003,1
0.04967428562117265,0.24924389543835856,-0.2787939342722756,1,0,0.36139043203812654,3,1,-0.5400292896839869,-0.09966216507922886,0
1.2801770019440757,0.5954159724360788,-1.330138997794331,1,1,0.9727275466894226,2,0,0.4079852903967567,-0.561324583429613,0
-0.3464102797188173,1.9801042804269582,1.4585460753895376,2,0,0.02565611497552964,9,4,-1.1073451013858493,-0.3526278737643708,0
-0.8903664161190704,-0.304631427757993,-0.7566780540550282,2,0,-1.006601635993052,0,3,-0.08219547673160692,-0.16290359225051435,0
0.29788727990089986,-0.9277411663538895,1.6604906550396683,0,0,-0.3852426014294398,2,1,-0.624629015990405,0.4315658231595692,0
0.48800787126409506,-1.5508509049497852,1.1132362598045806,1,1,0.035678034887845975,2,1,-1.1222744648516876,-0.2982402463970653,0
-0.15100856081775563,-0.8585067509543454,-0.01518688755340263,2,0,-0.1397055635776898,6,1,-0.8684752859324335,-1.3176920523981874,1
0.5355380191048941,-0.09692818155936166,0.34091385976858396,0,0,0.15093011387948374,6,2,2.3886141768646616,-0.6131825537100671,0
-0.304161259415885,1.772401034228326,0.5043193975007509,3,0,0.00561227515089697,12,3,-0.21655974792415314,-0.2565009044640169,0
-0.24078772896148667,-0.6508035047557132,-0.4375747869742869,1,0,0.25114931300264687,11,0,2.4106971936578816,1.5711763407861339,0
-0.43090832032468185,0.11077506463927048,-0.395952621702886,1,0,-0.14471652353384795,0,1,-0.20660683894692747,-0.8370572058964177,0
-0.9959889668764011,-0.09692818155936166,0.4349491220484158,0,0,-0.1697713233146388,2,1,-0.1543540668164928,-1.2203002545544077,1
-0.9009286711948036,1.1492912956324304,-0.2695445642119642,0,0,-0.6859001987989295,12,3,-0.5126587899966163,-0.19705396292300845,0
-0.9907078393385346,1.9801042804269582,-0.5994387630297353,3,1,-1.006601635993052,7,3,-0.6694171063879203,0.7933067865793221,0
0.04439315808330622,-0.6508035047557132,-0.8769198648390756,0,0,0.6921137891445654,8,0,-0.7714344234044833,-0.5815618401244244,1
-0.6263100392257437,-0.5815690893561692,0.19909018551047677,2,0,-0.9314372366506797,6,1,-0.6096996525245665,2.4317340610194003,0
-0.2724744941886859,1.0108224648333424,-0.7782599175290879,1,0,0.16095203379180006,6,0,-0.36585338258253797,2.4317340610194003,0
1.4914221034587367,0.5954159724360788,0.8126317328444622,0,0,2.1703469762112233,11,0,-0.865987058688127,-0.3235368172655794,0
-0.7213703349073413,1.84163544962787,0.9498307220724138,0,1,-0.4904727605087612,10,1,-0.8162225138019988,-0.07436559421071452,0
-0.4625950855518811,0.5261815570365347,0.330122928031554,1,0,-1.006601635993052,7,0,-0.7390874692285,1.7039833378458336,0
0.4668833611126289,-0.44310025855708113,0.6137702765477684,3,0,-0.054519244323001044,5,0,-0.3907356550256021,-0.3387147597866881,0
-0.7477759725966739,0.5261815570365347,0.33474761306170986,1,0,-0.08458500405994994,10,1,0.18404483840917937,-0.8471758342438234,0
-0.9378965639598693,1.0800568802328863,0.7216795939180675,1,0,-1.006601635993052,2,0,1.2788648259040012,0.8287219857952421,0
-0.6632779319908095,0.7338848032351661,0.6553924418191696,1,0,-0.6257686793250317,0,1,-0.7117169695411295,0.23804705601543588,0
-0.8375551407404052,0.4569471416369907,0.13126147173486039,1,0,-0.45038508085949586,6,3,-0.8784281949096592,-0.8484406627872491,0
1.781884118041396,1.0108224648333424,1.1363596849553588,1,0,2.004985297658004,0,1,-0.5400292896839869,0.02302620363306508,0
0.7203774829302225,1.1492912956324304,-0.4067435534399158,2,0,0.7873220283115705,0,1,1.6645400487714954,-0.3981617013276963,0
0.03911203054543957,1.3569945418310625,-0.8584211247184529,1,0,-0.10462884388458261,8,1,-1.1197862376073813,-0.5752376974072957,0
1.1428676859595455,0.5954159724360788,-0.8892523582528239,1,0,0.8925521873908919,12,0,0.2761092464485167,-0.8370572058964177,0
0.6992529727787564,-0.304631427757993,-0.5331516109308374,0,1,1.0529029059879533,9,1,-0.32604174667363534,-0.1414015070122773,0
-0.8058683755132059,0.041540649239726425,-1.3640533546821394,3,0,-0.5205385202457102,6,0,-0.9132633763299489,-0.48417004228064453,0
1.3329882773227408,1.1492912956324304,-0.02597781929043257,0,0,1.0980015455933767,12,0,-0.6495112884334692,0.029350346350193495,0
-0.2038198361964209,-0.9277411663538895,0.5228181376213735,0,0,0.31128083247654487,10,1,-0.8162225138019988,0.721211559604057,0
0.7150963553923562,0.3184783108379026,0.9267072969216354,1,0,0.5818726701090857,12,2,1.482899459937127,-0.027566938103963358,0
1.3699561700878067,-0.5123346739566251,-1.2777259007859,1,0,0.8374316278731522,3,0,-0.3136006104521033,-0.009859338496003347,0
-0.6157477841500106,-0.09692818155936166,-0.8692120564554827,1,1,-1.0015906760368938,5,2,-0.10210129468605825,-0.6852777806853324,0
-0.9009286711948036,1.2185257110319745,0.7648433208661869,1,0,-1.006601635993052,0,4,-0.012525113891027279,1.3194754606444175,0
-0.7477759725966739,0.11077506463927048,-0.4344916636208499,2,1,-0.8863385970452561,6,1,0.13676852076735743,-0.8724724051123375,0
-0.43618944786254843,-0.02769376615981762,0.490445342410284,0,0,0.1709739537041164,11,4,-0.2812536562761199,-1.2127112832938534,0
0.7784698858467546,-1.481616489550241,-1.1312775414976373,2,0,0.29624795260807046,5,0,-1.1098333286301556,-0.9875718025640771,0
1.0583696453536808,0.6646503878356228,1.6342841065354525,1,1,1.0629248259002695,3,0,-0.624629015990405,1.0677745805027015,0
-1.0171134770278674,0.5954159724360788,-1.1621087750320085,1,0,-1.006601635993052,6,3,-0.8784281949096592,0.23045808475488133,0
-0.2671933666508194,1.9801042804269582,-0.05835061450152211,1,1,-0.42031932112254694,2,3,0.28606215542574237,1.587619111850668,0
-0.452032830476148,-0.44310025855708113,-0.03060250432058814,0,0,-1.006601635993052,0,1,-1.0600687837440272,-1.101406371472391,0
-0.7583382276724071,0.11077506463927048,-0.6795999702191003,2,1,-0.8662947572206234,3,1,-0.09961306744175166,2.4317340610194003,0
-0.8850852885812039,0.1800094800388145,0.2838760777299975,1,0,-0.976535876256103,2,0,-0.8386165590007566,-0.4980831562583275,0
-0.589342146460678,1.564697788029694,0.3208735579712426,1,0,-0.3251110819555418,0,3,2.4106971936578816,-1.2620395964874562,0
2.003691474631791,-0.1661625969589057,0.18059144538985422,1,0,1.9749195379210553,1,1,-0.624629015990405,2.4317340610194003,0
-0.610466656612144,0.1800094800388145,-0.6934740253095674,3,0,-1.006601635993052,10,0,-0.6420466067005499,-1.0963470572986882,0
-0.25134998403721975,0.5261815570365347,-0.8245067678306446,1,0,0.2711931528272795,4,1,2.0626564078605214,-0.5840914972112757,0
0.26091938713583424,0.11077506463927048,-0.6163959414736395,3,0,0.31629179243270317,7,0,-0.4604060178661816,-0.4361065576304677,0
-0.5470931261577456,-0.5815690893561692,-0.9077510983734466,1,0,-0.45539604081565405,0,0,2.4106971936578816,0.21275048514692155,0
2.748330457470972,0.11077506463927048,1.219604015498161,0,0,2.5662128127477186,3,0,-1.1023686468972362,-0.839586862983269,1
2.442025060274713,1.0108224648333424,-0.5501087893747416,0,0,2.025029137482637,3,1,-0.6768817881208397,1.0766283803066814,0
-0.7160892073694749,-1.1354444125525207,-0.08918184803589313,1,0,-0.6057248395003989,4,2,0.2338093832953077,0.623819761760277,0
-0.29359900434015207,0.041540649239726425,0.757135512482594,0,0,-0.07957404410379178,6,3,1.6247284128625927,-0.24005813339948257,0
-0.6421534218393433,-0.8585067509543454,-0.933957646877662,0,0,-1.006601635993052,12,2,-0.7639697416715642,1.6129156827191822,0
-0.6685590595286759,1.1492912956324304,-1.177524391799194,3,0,-0.941459156562996,11,0,2.1845795428315355,-0.3184775030918767,0
-0.9801455842628015,-1.6893197357488732,-0.9062095366967281,2,0,-1.006601635993052,7,1,-0.010036886646720918,-0.49175901354119883,0
-0.029542627446825332,-0.6508035047557132,0.029518401071435645,2,0,0.06574379462479499,5,1,0.8757720123263624,2.4317340610194003,0
-0.283036749264419,0.3184783108379026,-0.04755968276449217,0,1,0.2912369926519122,0,0,-0.5027058810193907,0.04199863178445078,0
-0.9643022016492019,1.4954633726301505,0.17904988371313543,0,1,-1.006601635993052,6,1,-0.8361283317564501,-0.9458324606310287,0
-0.6791213146044089,-0.1661625969589057,-0.35124733307804784,0,0,-0.9264262766945215,2,0,1.8810158190261532,-0.8737372336557633,0
1.50198435853447,-0.6508035047557132,-1.3810105331260434,2,0,1.1330782652864835,12,1,2.234344087717664,-0.24005813339948257,0
-0.7319325899830744,1.84163544962787,-0.3789954432589818,3,0,-1.006601635993052,12,0,-0.2762772017875071,-1.418878335872244,0
-0.8586796508918713,-1.620085320349329,0.9698710238697549,1,0,-1.006601635993052,12,0,-1.1247626920959939,-0.7447247222263408,1
-0.3147235144916181,-2.381663889744313,1.413840786764699,0,0,0.05572187471247865,5,3,-0.9879101936591413,-0.34756855959066785,0
3.4612826750829546,0.3877127262374466,-0.16009368516494685,1,0,2.716541611432463,7,0,-0.07224256775438126,-0.40448584404482496,0
-0.7319325899830744,-0.6508035047557132,-0.044476559411055126,1,0,-0.515527560289552,6,2,-1.1023686468972362,-1.0735801435170254,0
0.15529683637850344,-1.1354444125525207,0.46423879390606854,1,0,-0.7410207583166694,9,0,-0.5027058810193907,-0.6207715249706212,0
0.49328899880196175,0.6646503878356228,1.358344566402831,1,0,0.15093011387948374,5,0,-0.6818582426094525,1.3295940889918234,0
-0.7372137175209409,0.1800094800388145,-0.24950426241462312,2,1,-0.9013714769137307,8,1,0.42540288110690144,0.9640586399417931,0
0.3559796828174317,-0.6508035047557132,0.44574005378544573,0,0,1.138089225242642,8,1,-1.0600687837440272,-0.16669807788079138,1
-0.5365308710820126,-1.412382074150697,-0.7243052588439385,0,1,-0.6859001987989295,0,0,-0.2986712469862648,-0.3197423316353024,0
0.03383090300757314,0.8031192186347101,-1.122028171437326,3,1,-1.006601635993052,0,1,-0.05482497704423629,-0.399426529871122,0
0.03911203054543957,0.5954159724360788,-0.6503102983614477,0,0,-1.0015906760368938,0,0,0.06212170343816508,-0.022507623930260626,0
-0.214382091272154,-0.1661625969589057,1.803855890974494,0,0,-0.21988092287622035,7,0,-0.4852882903092458,-0.15910910662023708,0
-0.9220531813462697,1.84163544962787,0.4734881639663797,0,0,-0.6057248395003989,11,0,-0.6818582426094525,0.07361934537009351,0
0.8840924366040852,-1.2046788279520648,-1.083489129519362,0,1,0.987760426557897,12,0,0.29601506440296804,0.2835808835787614,0
-0.6157477841500106,-1.6893197357488732,0.538233754388559,1,1,-0.5355714001141847,11,0,1.2091944630634217,-1.053342886822214,0
-0.8058683755132059,-0.7892723355548014,-1.0495747726315539,2,0,-0.2148699629200622,9,2,0.33831492755617704,-0.5195852414965646,0
-0.9801455842628015,-0.1661625969589057,0.1620927052692314,1,0,-1.006601635993052,6,0,2.2144382697632126,-0.06298213731988316,0
-0.07707277528762407,0.1800094800388145,-0.9555395103517219,1,0,0.3363356322573358,2,0,0.44033224457274,-0.9357138322836229,0
0.17114021899210294,-0.37386584315753707,-1.1081541163468591,1,0,-0.6909111587550878,12,0,0.6667609238046237,-0.7700212930948549,0
-1.0065512219521342,0.24924389543835856,2.175372255063666,1,0,-1.006601635993052,1,1,-0.9033104673527232,-0.44622518597787336,0
-0.26191223911295286,-1.412382074150697,-0.5501087893747416,2,1,-1.006601635993052,3,0,-0.4554295633775688,-0.40575067258825065,0
-0.7530571001345405,1.4262289572306066,0.4472816154621643,2,0,-0.8863385970452561,2,2,-0.3061359287191841,-0.04400970916849768,0
0.0707987957726388,-0.1661625969589057,-0.20942365881994068,0,0,0.010623235107055026,6,0,-0.7639697416715642,-0.8724724051123375,1
-0.8217117581268054,1.0800568802328863,-1.0125772923903085,2,0,-0.7560536381851439,9,2,-0.19665392996970193,0.9564696686812391,0
0.21867036683290192,0.24924389543835856,-0.4653228971552209,1,0,0.20103971344106542,7,0,-0.7042522878082103,-0.41333964384880495,0
-0.5048441058548134,0.3877127262374466,-1.0079526073601528,3,0,-0.9815468362122612,5,1,0.31592088235741933,-0.11736976468718886,0
1.8927877963365933,0.5261815570365347,2.457670737112751,1,0,1.6642400206392491,2,2,-0.3409711101394738,-0.5638542405164644,1
-0.8639607784297377,0.3877127262374466,0.6985561687672891,3,1,-1.006601635993052,5,0,-0.36834160982684444,-0.02377245247368631,0
-0.5840610189228115,0.5954159724360788,-0.22792239894056324,2,1,0.09580955436174399,1,1,2.4106971936578816,2.402168693816825,0
-0.895647543656937,1.2877601264315184,0.37482821665639227,0,0,-1.006601635993052,11,0,-0.5126587899966163,-0.5714432117770186,0
1.7079483325112648,0.11077506463927048,0.6014377831340199,1,1,1.3385276234889683,6,1,-0.5723762438599703,-0.6865426092287583,0
1.195678961338211,0.6646503878356228,0.6045209064874572,3,0,1.8947441786225245,10,1,-0.6544877429220819,-0.8623537767649317,0
-0.7055269522937418,-0.1661625969589057,0.5413168777419963,2,0,-1.006601635993052,9,1,1.669516503260108,-0.31215336037474806,0
0.11832894361343778,1.4262289572306066,0.43340756037169725,0,0,-0.4904727605087612,6,2,-0.27876542903181345,-0.32227198872215373,0
0.773188758308888,-0.7892723355548014,-0.14621963007447986,2,0,0.14591915392332544,3,1,0.007380704063424046,-0.2097022483572655,0
-0.16685194343135512,1.772401034228326,1.9888432921807206,1,1,-0.2299028427885367,12,2,-0.883404649398272,0.2418415416457127,0
-0.22494434634788707,-0.1661625969589057,-0.07993247797558198,0,0,-0.034475404498368376,7,0,-0.16430697579371847,0.0938566020649049,0
-0.7319325899830744,-1.5508509049497852,-0.19863272708291074,1,0,-0.36018780164864894,3,1,-0.7316227874955806,-0.27800298970225396,0
-0.9167720538084031,0.041540649239726425,-0.07068310791527056,0,0,0.38143427186275924,6,2,0.5000496984360938,2.4317340610194003,0
1.3805184251635396,-0.7892723355548014,0.007936537597375767,2,0,0.14591915392332544,3,0,1.0897595553367139,0.534016935177052,0
1.412205190390739,0.8031192186347101,-1.2761843391091816,1,0,1.6091194611215092,12,2,0.4278911083512078,-0.9964256023680571,0
0.03911203054543957,-0.7892723355548014,-0.9108342217268838,2,0,-0.28001244235011835,11,0,0.4975614711917874,-1.188679540968765,0
-0.5840610189228115,-0.5815690893561692,-0.35124733307804784,0,0,-0.8863385970452561,4,1,-0.23895379312291093,-0.7826695785291122,0
-0.5682176363092117,-2.035491812746593,-1.2900583941996486,1,0,-0.8863385970452561,6,0,0.41793819937398236,-0.10978079342663453,1
0.34541742774169865,-0.5815690893561692,-0.22946396061728178,0,1,-0.16476036335848063,12,0,-0.4479648816446496,-0.8332627202661406,0
1.3805184251635396,-2.5893671359429447,-0.00747907916980974,0,0,2.1152264166934835,12,0,0.17906838392056645,-0.7409302365960637,1
1.2801770019440757,-1.7585541511484168,-1.1405269115579486,0,0,1.599097541209193,9,2,-0.7589932871829513,-0.23373399068235415,0
0.5777870394078262,0.6646503878356228,-0.7720936708222137,0,0,0.5217411506351877,2,0,-1.0426511930338824,-0.543616983821653,0
0.060236540696905726,0.7338848032351661,1.4940019939540639,1,0,0.7021357090568817,9,1,-0.46787069959910094,-1.3467831088969786,0
-0.9273343088841363,0.3184783108379026,0.3887022717468593,0,0,-1.006601635993052,4,0,-0.36087692809392513,1.1423994645648183,0
-0.8375551407404052,-1.1354444125525207,0.31162418791093144,1,0,-1.006601635993052,10,3,-0.7639697416715642,0.7604212444502539,0
1.3963618077771394,-0.1661625969589057,1.2504352490325321,1,1,0.19602875348490711,2,1,0.4851203349702554,-1.0862284289512825,0
-0.0401048825225583,-0.09692818155936166,-0.9000432899898538,2,0,-0.42031932112254694,4,1,-1.0376747385452696,-0.20337810564013709,0
-1.0118323494900008,-1.273913243351609,-1.1389853498812301,3,1,-0.9164043567822051,2,4,-0.8187107410463053,-1.0103387163457398,0
-0.9114909262705366,1.4954633726301505,1.003785380757563,1,1,-0.8462509173959908,10,0,0.584649424742512,-0.7295467797052324,0
